<number of tasks>
35
<number of stations>
6
<task times>
1 29
2 3
3 5
4 22
5 6
6 14
7 2
8 5
9 22
10 30
11 23
12 30
13 23
14 2
15 19
16 29
17 2
18 2
19 19
20 29
21 6
22 10
23 16
24 23
25 5
26 5
27 5
28 40
29 2
30 5
31 5
32 1
33 40
34 2
35 2
<precedence relations>
1,2
1,5
1,7
1,10
1,12
2,3
3,4
4,11
5,6
6,7
6,8
7,14
7,18
8,9
9,13
10,14
11,28
11,33
12,18
13,28
13,33
14,15
15,16
16,21
17,20
18,19
19,20
20,21
21,22
21,25
21,30
21,32
22,23
23,24
24,27
25,26
26,27
27,28
27,33
27,34
28,29
30,31
31,32
32,33
33,35
<end>
